YearQuarter,Race_Ethnic,EDUC_LTD,Child_Status,Unemp,in_LF,WTFINL
2021Q4,All Other,Some College,Older Children,0,1,1179820.008
2021Q4,All Other,Some College,Older Children,1,1,39628.8323
2021Q4,All Other,Some College,Child < 5,0,0,263526.6552
2021Q4,All Other,Some College,Child < 5,0,1,357330.3832
2021Q4,All Other,Some College,Child < 5,1,1,19453.6691
2021Q4,All Other,College +,No Children,0,0,900412.1361
2021Q4,All Other,College +,No Children,0,1,4362433.9874
2021Q4,All Other,College +,No Children,1,1,159472.8782
2021Q4,All Other,College +,Older Children,0,0,1025427.4348
2021Q4,All Other,College +,Older Children,0,1,2926437.9609
2021Q4,All Other,College +,Older Children,1,1,33972.8245
2021Q4,All Other,College +,Child < 5,0,0,694337.8031
2021Q4,All Other,College +,Child < 5,0,1,1626777.4858
2021Q4,All Other,College +,Child < 5,1,1,69043.3189
2022Q1,"Black, Non-Hispanic",< HS,No Children,0,0,258548.9182
2022Q1,"Black, Non-Hispanic",< HS,No Children,0,1,253507.6563
2022Q1,"Black, Non-Hispanic",< HS,No Children,1,1,11416.1687
2022Q1,"Black, Non-Hispanic",< HS,Older Children,0,0,275049.8352
2022Q1,"Black, Non-Hispanic",< HS,Older Children,0,1,369206.1087
2022Q1,"Black, Non-Hispanic",< HS,Older Children,1,1,36143.4178
2022Q1,"Black, Non-Hispanic",< HS,Child < 5,0,0,199688.0549
2022Q1,"Black, Non-Hispanic",< HS,Child < 5,0,1,110324.2087
2022Q1,"Black, Non-Hispanic",< HS,Child < 5,1,1,18310.8034
2022Q1,"Black, Non-Hispanic",High School Diploma,No Children,0,0,1059490.8963
2022Q1,"Black, Non-Hispanic",High School Diploma,No Children,0,1,1979392.4638
2022Q1,"Black, Non-Hispanic",High School Diploma,No Children,1,1,158755.646
2022Q1,"Black, Non-Hispanic",High School Diploma,Older Children,0,0,643092.6998
2022Q1,"Black, Non-Hispanic",High School Diploma,Older Children,0,1,2032262.5304
2022Q1,"Black, Non-Hispanic",High School Diploma,Older Children,1,1,199538.0182
2022Q1,"Black, Non-Hispanic",High School Diploma,Child < 5,0,0,435858.3227
2022Q1,"Black, Non-Hispanic",High School Diploma,Child < 5,0,1,785698.7558
2022Q1,"Black, Non-Hispanic",High School Diploma,Child < 5,1,1,72974.4026
2022Q1,"Black, Non-Hispanic",Some College,No Children,0,0,698252.7804
2022Q1,"Black, Non-Hispanic",Some College,No Children,0,1,2633750.7693
2022Q1,"Black, Non-Hispanic",Some College,No Children,1,1,178050.726
2022Q1,"Black, Non-Hispanic",Some College,Older Children,0,0,699354.3804
2022Q1,"Black, Non-Hispanic",Some College,Older Children,0,1,2607031.1367
2022Q1,"Black, Non-Hispanic",Some College,Older Children,1,1,118624.3432
2022Q1,"Black, Non-Hispanic",Some College,Child < 5,0,0,301298.2933
2022Q1,"Black, Non-Hispanic",Some College,Child < 5,0,1,1011017.0439
2022Q1,"Black, Non-Hispanic",Some College,Child < 5,1,1,95394.1801
2022Q1,"Black, Non-Hispanic",College +,No Children,0,0,482581.8598
2022Q1,"Black, Non-Hispanic",College +,No Children,0,1,3778869.8425
2022Q1,"Black, Non-Hispanic",College +,No Children,1,1,76165.9144
2022Q1,"Black, Non-Hispanic",College +,Older Children,0,0,305052.237
2022Q1,"Black, Non-Hispanic",College +,Older Children,0,1,2813546.6103
2022Q1,"Black, Non-Hispanic",College +,Older Children,1,1,63079.1999
2022Q1,"Black, Non-Hispanic",College +,Child < 5,0,0,189420.9568
2022Q1,"Black, Non-Hispanic",College +,Child < 5,0,1,1280467.8568
2022Q1,"Black, Non-Hispanic",College +,Child < 5,1,1,53917.2465
2022Q1,Hispanic,< HS,No Children,0,0,682798.9119
2022Q1,Hispanic,< HS,No Children,0,1,755854.5544
2022Q1,Hispanic,< HS,No Children,1,1,50154.4671
2022Q1,Hispanic,< HS,Older Children,0,0,1918279.2362
2022Q1,Hispanic,< HS,Older Children,0,1,2115906.3609
2022Q1,Hispanic,< HS,Older Children,1,1,223744.0991
2022Q1,Hispanic,< HS,Child < 5,0,0,921550.3091
2022Q1,Hispanic,< HS,Child < 5,0,1,495469.4706
2022Q1,Hispanic,< HS,Child < 5,1,1,75554.1151
2022Q1,Hispanic,High School Diploma,No Children,0,0,967319.7877
2022Q1,Hispanic,High School Diploma,No Children,0,1,2200462.0101
2022Q1,Hispanic,High School Diploma,No Children,1,1,116737.4636
2022Q1,Hispanic,High School Diploma,Older Children,0,0,2014965.4636
2022Q1,Hispanic,High School Diploma,Older Children,0,1,4028889.6113
2022Q1,Hispanic,High School Diploma,Older Children,1,1,198622.1112
2022Q1,Hispanic,High School Diploma,Child < 5,0,0,1188862.5577
2022Q1,Hispanic,High School Diploma,Child < 5,0,1,1091473.995
2022Q1,Hispanic,High School Diploma,Child < 5,1,1,110141.8324
2022Q1,Hispanic,Some College,No Children,0,0,532735.9072
2022Q1,Hispanic,Some College,No Children,0,1,2484929.6245
2022Q1,Hispanic,Some College,No Children,1,1,89739.4434
2022Q1,Hispanic,Some College,Older Children,0,0,891655.9579
2022Q1,Hispanic,Some College,Older Children,0,1,3231938.5965
2022Q1,Hispanic,Some College,Older Children,1,1,162252.9013
2022Q1,Hispanic,Some College,Child < 5,0,0,832216.7537
2022Q1,Hispanic,Some College,Child < 5,0,1,1067155.7955
2022Q1,Hispanic,Some College,Child < 5,1,1,65027.2974
2022Q1,Hispanic,College +,No Children,0,0,495541.4676
2022Q1,Hispanic,College +,No Children,0,1,3632600.2296
2022Q1,Hispanic,College +,No Children,1,1,89786.4717
2022Q1,Hispanic,College +,Older Children,0,0,667783.3522
2022Q1,Hispanic,College +,Older Children,0,1,3027971.4494
2022Q1,Hispanic,College +,Older Children,1,1,51726.2359
2022Q1,Hispanic,College +,Child < 5,0,0,400445.8498
2022Q1,Hispanic,College +,Child < 5,0,1,1159973.27
2022Q1,Hispanic,College +,Child < 5,1,1,12307.0254
2022Q1,"White, Non-Hispanic",< HS,No Children,0,0,891414.8638
2022Q1,"White, Non-Hispanic",< HS,No Children,0,1,567950.674
2022Q1,"White, Non-Hispanic",< HS,No Children,1,1,45413.9218
2022Q1,"White, Non-Hispanic",< HS,Older Children,0,0,846940.5647
2022Q1,"White, Non-Hispanic",< HS,Older Children,0,1,707212.7917
2022Q1,"White, Non-Hispanic",< HS,Older Children,1,1,55310.9823
2022Q1,"White, Non-Hispanic",< HS,Child < 5,0,0,378723.9134
2022Q1,"White, Non-Hispanic",< HS,Child < 5,0,1,230110.1288
2022Q1,"White, Non-Hispanic",< HS,Child < 5,1,1,35358.069
2022Q1,"White, Non-Hispanic",High School Diploma,No Children,0,0,3326915.4935
2022Q1,"White, Non-Hispanic",High School Diploma,No Children,0,1,6346511.0585
2022Q1,"White, Non-Hispanic",High School Diploma,No Children,1,1,381230.8404
2022Q1,"White, Non-Hispanic",High School Diploma,Older Children,0,0,2275425.538
2022Q1,"White, Non-Hispanic",High School Diploma,Older Children,0,1,6019381.1781
2022Q1,"White, Non-Hispanic",High School Diploma,Older Children,1,1,206988.8371
2022Q1,"White, Non-Hispanic",High School Diploma,Child < 5,0,0,1434589.3467
2022Q1,"White, Non-Hispanic",High School Diploma,Child < 5,0,1,1768254.8728
2022Q1,"White, Non-Hispanic",High School Diploma,Child < 5,1,1,83594.9975
2022Q1,"White, Non-Hispanic",Some College,No Children,0,0,2161177.1061
2022Q1,"White, Non-Hispanic",Some College,No Children,0,1,8312686.2746
2022Q1,"White, Non-Hispanic",Some College,No Children,1,1,294977.3231
2022Q1,"White, Non-Hispanic",Some College,Older Children,0,0,2568620.6517
2022Q1,"White, Non-Hispanic",Some College,Older Children,0,1,8815429.5293
2022Q1,"White, Non-Hispanic",Some College,Older Children,1,1,289509.2885
2022Q1,"White, Non-Hispanic",Some College,Child < 5,0,0,1477993.2055
2022Q1,"White, Non-Hispanic",Some College,Child < 5,0,1,2625639.6879
2022Q1,"White, Non-Hispanic",Some College,Child < 5,1,1,77984.3435
2022Q1,"White, Non-Hispanic",College +,No Children,0,0,2696999.6299
2022Q1,"White, Non-Hispanic",College +,No Children,0,1,21738659.786
2022Q1,"White, Non-Hispanic",College +,No Children,1,1,444980.3117
2022Q1,"White, Non-Hispanic",College +,Older Children,0,0,3008392.3238
2022Q1,"White, Non-Hispanic",College +,Older Children,0,1,17130003.163
2022Q1,"White, Non-Hispanic",College +,Older Children,1,1,180136.8543
2022Q1,"White, Non-Hispanic",College +,Child < 5,0,0,2318162.9908
2022Q1,"White, Non-Hispanic",College +,Child < 5,0,1,8180556.5482
2022Q1,"White, Non-Hispanic",College +,Child < 5,1,1,119189.3921
2022Q1,All Other,< HS,No Children,0,0,132246.7054
2022Q1,All Other,< HS,No Children,0,1,118139.0575
2022Q1,All Other,< HS,No Children,1,1,12661.6687
2022Q1,All Other,< HS,Older Children,0,0,213896.5312
2022Q1,All Other,< HS,Older Children,0,1,218255.7473
2022Q1,All Other,< HS,Older Children,1,1,9844.8302
2022Q1,All Other,< HS,Child < 5,0,0,91954.8327
2022Q1,All Other,< HS,Child < 5,0,1,48553.8725
2022Q1,All Other,< HS,Child < 5,1,1,1558.8404
2022Q1,All Other,High School Diploma,No Children,0,0,421920.0111
2022Q1,All Other,High School Diploma,No Children,0,1,760448.2336
2022Q1,All Other,High School Diploma,No Children,1,1,41136.0163
2022Q1,All Other,High School Diploma,Older Children,0,0,469204.9209
2022Q1,All Other,High School Diploma,Older Children,0,1,1102517.8448
2022Q1,All Other,High School Diploma,Older Children,1,1,37588.8963
2022Q1,All Other,High School Diploma,Child < 5,0,0,245102.8901
2022Q1,All Other,High School Diploma,Child < 5,0,1,355306.042
2022Q1,All Other,High School Diploma,Child < 5,1,1,27624.9238
2022Q1,All Other,Some College,No Children,0,0,340312.8272
2022Q1,All Other,Some College,No Children,0,1,988925.1594
2022Q1,All Other,Some College,No Children,1,1,41485.0709
2022Q1,All Other,Some College,Older Children,0,0,281765.9316
2022Q1,All Other,Some College,Older Children,0,1,1172302.1099
2022Q1,All Other,Some College,Older Children,1,1,26201.2448
2022Q1,All Other,Some College,Child < 5,0,0,263554.0918
2022Q1,All Other,Some College,Child < 5,0,1,507859.884
2022Q1,All Other,Some College,Child < 5,1,1,36592.7746
2022Q1,All Other,College +,No Children,0,0,896606.3714
2022Q1,All Other,College +,No Children,0,1,4201464.2378
2022Q1,All Other,College +,No Children,1,1,164512.9978
2022Q1,All Other,College +,Older Children,0,0,923210.4694
2022Q1,All Other,College +,Older Children,0,1,3258213.6237
2022Q1,All Other,College +,Older Children,1,1,72982.5364
2022Q1,All Other,College +,Child < 5,0,0,707437.9809
2022Q1,All Other,College +,Child < 5,0,1,1548549.9297
2022Q1,All Other,College +,Child < 5,1,1,24363.1421
2022Q2,"Black, Non-Hispanic",< HS,No Children,0,0,329687.3573
2022Q2,"Black, Non-Hispanic",< HS,No Children,0,1,352780.8547
2022Q2,"Black, Non-Hispanic",< HS,No Children,1,1,18829.646
2022Q2,"Black, Non-Hispanic",< HS,Older Children,0,0,340553.9803
2022Q2,"Black, Non-Hispanic",< HS,Older Children,0,1,338303.3184
2022Q2,"Black, Non-Hispanic",< HS,Older Children,1,1,28405.4058
2022Q2,"Black, Non-Hispanic",< HS,Child < 5,0,0,66614.5804
2022Q2,"Black, Non-Hispanic",< HS,Child < 5,0,1,178184.5413
2022Q2,"Black, Non-Hispanic",< HS,Child < 5,1,1,11819.6684
2022Q2,"Black, Non-Hispanic",High School Diploma,No Children,0,0,943413.0319
2022Q2,"Black, Non-Hispanic",High School Diploma,No Children,0,1,2011675.0304
2022Q2,"Black, Non-Hispanic",High School Diploma,No Children,1,1,153959.6563
2022Q2,"Black, Non-Hispanic",High School Diploma,Older Children,0,0,826726.3409
2022Q2,"Black, Non-Hispanic",High School Diploma,Older Children,0,1,2276364.0959
2022Q2,"Black, Non-Hispanic",High School Diploma,Older Children,1,1,152509.6262
2022Q2,"Black, Non-Hispanic",High School Diploma,Child < 5,0,0,400362.3413
2022Q2,"Black, Non-Hispanic",High School Diploma,Child < 5,0,1,871897.9423
2022Q2,"Black, Non-Hispanic",High School Diploma,Child < 5,1,1,56660.0651
2022Q2,"Black, Non-Hispanic",Some College,No Children,0,0,538503.3623
2022Q2,"Black, Non-Hispanic",Some College,No Children,0,1,2469377.0941
2022Q2,"Black, Non-Hispanic",Some College,No Children,1,1,187335.9159
2022Q2,"Black, Non-Hispanic",Some College,Older Children,0,0,702519.7272
2022Q2,"Black, Non-Hispanic",Some College,Older Children,0,1,2452087.351
2022Q2,"Black, Non-Hispanic",Some College,Older Children,1,1,104602.0823
2022Q2,"Black, Non-Hispanic",Some College,Child < 5,0,0,317230.8044
2022Q2,"Black, Non-Hispanic",Some College,Child < 5,0,1,1006900.6083
2022Q2,"Black, Non-Hispanic",Some College,Child < 5,1,1,80530.6043
2022Q2,"Black, Non-Hispanic",College +,No Children,0,0,413279.4695
2022Q2,"Black, Non-Hispanic",College +,No Children,0,1,3737822.331
2022Q2,"Black, Non-Hispanic",College +,No Children,1,1,127938.1486
2022Q2,"Black, Non-Hispanic",College +,Older Children,0,0,344893.6029
2022Q2,"Black, Non-Hispanic",College +,Older Children,0,1,2885594.5088
2022Q2,"Black, Non-Hispanic",College +,Older Children,1,1,83066.4002
2022Q2,"Black, Non-Hispanic",College +,Child < 5,0,0,196807.5947
2022Q2,"Black, Non-Hispanic",College +,Child < 5,0,1,1136605.5707
2022Q2,"Black, Non-Hispanic",College +,Child < 5,1,1,19900.4934
2022Q2,Hispanic,< HS,No Children,0,0,652543.1978
2022Q2,Hispanic,< HS,No Children,0,1,731327.3322
2022Q2,Hispanic,< HS,No Children,1,1,54675.3192
2022Q2,Hispanic,< HS,Older Children,0,0,2137867.0462
2022Q2,Hispanic,< HS,Older Children,0,1,2495198.7619
2022Q2,Hispanic,< HS,Older Children,1,1,118136.9921
2022Q2,Hispanic,< HS,Child < 5,0,0,964030.8547
2022Q2,Hispanic,< HS,Child < 5,0,1,504101.6591
2022Q2,Hispanic,< HS,Child < 5,1,1,16229.5613
2022Q2,Hispanic,High School Diploma,No Children,0,0,1108387.5865
2022Q2,Hispanic,High School Diploma,No Children,0,1,2280723.4379
2022Q2,Hispanic,High School Diploma,No Children,1,1,89827.3428
2022Q2,Hispanic,High School Diploma,Older Children,0,0,1931351.9942
2022Q2,Hispanic,High School Diploma,Older Children,0,1,3653981.589
2022Q2,Hispanic,High School Diploma,Older Children,1,1,173932.4739
2022Q2,Hispanic,High School Diploma,Child < 5,0,0,954422.188
2022Q2,Hispanic,High School Diploma,Child < 5,0,1,1240248.8962
2022Q2,Hispanic,High School Diploma,Child < 5,1,1,97923.232
2022Q2,Hispanic,Some College,No Children,0,0,587154.9301
2022Q2,Hispanic,Some College,No Children,0,1,2387578.6299
2022Q2,Hispanic,Some College,No Children,1,1,75444.3184
2022Q2,Hispanic,Some College,Older Children,0,0,852331.278
2022Q2,Hispanic,Some College,Older Children,0,1,3104485.3995
2022Q2,Hispanic,Some College,Older Children,1,1,127129.9925
2022Q2,Hispanic,Some College,Child < 5,0,0,762865.8067
2022Q2,Hispanic,Some College,Child < 5,0,1,1034770.6986
2022Q2,Hispanic,Some College,Child < 5,1,1,66513.256
2022Q2,Hispanic,College +,No Children,0,0,530751.6891
2022Q2,Hispanic,College +,No Children,0,1,4122872.3091
2022Q2,Hispanic,College +,No Children,1,1,86497.7395
2022Q2,Hispanic,College +,Older Children,0,0,673557.5271
2022Q2,Hispanic,College +,Older Children,0,1,2843859.3243
2022Q2,Hispanic,College +,Older Children,1,1,112789.359
2022Q2,Hispanic,College +,Child < 5,0,0,449368.8252
2022Q2,Hispanic,College +,Child < 5,0,1,1118716.9668
2022Q2,Hispanic,College +,Child < 5,1,1,15477.4794
2022Q2,"White, Non-Hispanic",< HS,No Children,0,0,891482.4006
2022Q2,"White, Non-Hispanic",< HS,No Children,0,1,697264.0395
2022Q2,"White, Non-Hispanic",< HS,No Children,1,1,60824.6209
2022Q2,"White, Non-Hispanic",< HS,Older Children,0,0,754540.7477
2022Q2,"White, Non-Hispanic",< HS,Older Children,0,1,655147.584
2022Q2,"White, Non-Hispanic",< HS,Older Children,1,1,46261.9556
2022Q2,"White, Non-Hispanic",< HS,Child < 5,0,0,403018.9158
2022Q2,"White, Non-Hispanic",< HS,Child < 5,0,1,243832.8387
2022Q2,"White, Non-Hispanic",< HS,Child < 5,1,1,29155.1545
2022Q2,"White, Non-Hispanic",High School Diploma,No Children,0,0,3237306.6112
2022Q2,"White, Non-Hispanic",High School Diploma,No Children,0,1,6496370.5476
2022Q2,"White, Non-Hispanic",High School Diploma,No Children,1,1,286007.7276
2022Q2,"White, Non-Hispanic",High School Diploma,Older Children,0,0,2413101.3283
2022Q2,"White, Non-Hispanic",High School Diploma,Older Children,0,1,5956391.1138
2022Q2,"White, Non-Hispanic",High School Diploma,Older Children,1,1,207317.9128
2022Q2,"White, Non-Hispanic",High School Diploma,Child < 5,0,0,1636111.5694
2022Q2,"White, Non-Hispanic",High School Diploma,Child < 5,0,1,1908893.2135
2022Q2,"White, Non-Hispanic",High School Diploma,Child < 5,1,1,120826.1242
2022Q2,"White, Non-Hispanic",Some College,No Children,0,0,2492270.7839
2022Q2,"White, Non-Hispanic",Some College,No Children,0,1,8062111.0078
2022Q2,"White, Non-Hispanic",Some College,No Children,1,1,205521.6936
2022Q2,"White, Non-Hispanic",Some College,Older Children,0,0,2515666.8103
2022Q2,"White, Non-Hispanic",Some College,Older Children,0,1,8922748.3478
2022Q2,"White, Non-Hispanic",Some College,Older Children,1,1,174663.9508
2022Q2,"White, Non-Hispanic",Some College,Child < 5,0,0,1557634.5493
2022Q2,"White, Non-Hispanic",Some College,Child < 5,0,1,2919641.5267
2022Q2,"White, Non-Hispanic",Some College,Child < 5,1,1,84075.2086
2022Q2,"White, Non-Hispanic",College +,No Children,0,0,2824160.4378
2022Q2,"White, Non-Hispanic",College +,No Children,0,1,20982287.948
2022Q2,"White, Non-Hispanic",College +,No Children,1,1,395305.7038
2022Q2,"White, Non-Hispanic",College +,Older Children,0,0,2933420.0455
2022Q2,"White, Non-Hispanic",College +,Older Children,0,1,17333411.031
2022Q2,"White, Non-Hispanic",College +,Older Children,1,1,171345.3533
2022Q2,"White, Non-Hispanic",College +,Child < 5,0,0,2084384.8063
2022Q2,"White, Non-Hispanic",College +,Child < 5,0,1,8100165.815
2022Q2,"White, Non-Hispanic",College +,Child < 5,1,1,104195.8623
2022Q2,All Other,< HS,No Children,0,0,163409.3108
2022Q2,All Other,< HS,No Children,0,1,103066.2564
2022Q2,All Other,< HS,No Children,1,1,2975.7136
2022Q2,All Other,< HS,Older Children,0,0,166831.4563
2022Q2,All Other,< HS,Older Children,0,1,356664.7776
2022Q2,All Other,< HS,Older Children,1,1,23982.0847
2022Q2,All Other,< HS,Child < 5,0,0,34024.7372
2022Q2,All Other,< HS,Child < 5,0,1,42080.1265
2022Q2,All Other,< HS,Child < 5,1,1,714.1998
2022Q2,All Other,High School Diploma,No Children,0,0,430056.1397
2022Q2,All Other,High School Diploma,No Children,0,1,681681.1375
2022Q2,All Other,High School Diploma,No Children,1,1,41485.5221
2022Q2,All Other,High School Diploma,Older Children,0,0,434332.908
2022Q2,All Other,High School Diploma,Older Children,0,1,1201097.1184
2022Q2,All Other,High School Diploma,Older Children,1,1,30340.4504
2022Q2,All Other,High School Diploma,Child < 5,0,0,256884.7869
2022Q2,All Other,High School Diploma,Child < 5,0,1,298671.9965
2022Q2,All Other,High School Diploma,Child < 5,1,1,26080.6586
2022Q2,All Other,Some College,No Children,0,0,247664.2187
2022Q2,All Other,Some College,No Children,0,1,1236543.3894
2022Q2,All Other,Some College,No Children,1,1,41629.8342
2022Q2,All Other,Some College,Older Children,0,0,352841.6313
2022Q2,All Other,Some College,Older Children,0,1,1062377.472
2022Q2,All Other,Some College,Older Children,1,1,23632.51
2022Q2,All Other,Some College,Child < 5,0,0,302127.0142
2022Q2,All Other,Some College,Child < 5,0,1,520342.8762
2022Q2,All Other,Some College,Child < 5,1,1,10772.1425
2022Q2,All Other,College +,No Children,0,0,964371.6312
2022Q2,All Other,College +,No Children,0,1,4068527.1408
2022Q2,All Other,College +,No Children,1,1,128024.4051
2022Q2,All Other,College +,Older Children,0,0,1015209.1705
2022Q2,All Other,College +,Older Children,0,1,3314636.3609
2022Q2,All Other,College +,Older Children,1,1,19412.879
